timestamp_ns,n_boxes,mask_coverage,matched,det_age_ms,rejected
2641000000,0,0.0000,0,-1.0,0
2674000000,0,0.0000,0,-1.0,0
2707000000,19,0.1060,1,66.0,0
2740000000,18,0.1069,1,33.0,0
2773000000,18,0.1065,1,33.0,0
2806000000,18,0.1058,1,33.0,0
2839000000,18,0.1047,1,33.0,0
2872000000,18,0.1047,1,33.0,0
3004000000,18,0.1035,1,132.0,0
3070000000,15,0.0975,1,66.0,0
3103000000,14,0.0832,1,33.0,0
3136000000,15,0.0997,1,33.0,0
3169000000,15,0.0886,1,33.0,0
3202000000,15,0.0886,1,33.0,0
3268000000,16,0.1009,1,66.0,0
3334000000,15,0.0980,1,66.0,0
3433000000,15,0.0871,1,99.0,0
3499000000,15,0.0812,1,66.0,0
3532000000,17,0.0876,1,33.0,0
3565000000,15,0.0852,1,33.0,0
3598000000,15,0.0915,1,33.0,0
3631000000,16,0.0947,1,33.0,0
3664000000,16,0.0938,1,33.0,0
3697000000,16,0.0911,1,33.0,0
3730000000,16,0.0924,1,33.0,0
3763000000,16,0.0922,1,33.0,0
3796000000,17,0.0937,1,33.0,0
3829000000,16,0.0932,1,33.0,0
3862000000,17,0.0945,1,33.0,0
3895000000,16,0.0928,1,33.0,0
3928000000,13,0.0744,1,33.0,0
3961000000,13,0.0748,1,33.0,0
3994000000,14,0.0912,1,33.0,0
4027000000,14,0.0976,1,33.0,0
4060000000,14,0.0974,1,33.0,0
4093000000,13,0.0911,1,33.0,0
4126000000,14,0.0918,1,33.0,0
4159000000,15,0.0919,1,33.0,0
4192000000,15,0.0921,1,33.0,0
4225000000,15,0.0743,1,33.0,0
4258000000,14,0.0741,1,33.0,0
4291000000,17,0.0956,1,33.0,0
4324000000,17,0.0974,1,33.0,0
4357000000,16,0.0968,1,33.0,0
4390000000,17,0.0980,1,33.0,0
4423000000,16,0.0963,1,33.0,0
4456000000,16,0.0966,1,33.0,0
4489000000,16,0.0970,1,33.0,0
4522000000,16,0.0975,1,33.0,0
4555000000,16,0.0983,1,33.0,0
4588000000,16,0.0991,1,33.0,0
4621000000,16,0.1046,1,33.0,0
4654000000,16,0.0999,1,33.0,0
4687000000,15,0.0987,1,33.0,0
4720000000,16,0.1002,1,33.0,0
4753000000,16,0.1006,1,33.0,0
4819000000,18,0.1012,1,66.0,0
4852000000,16,0.1063,1,33.0,0
4885000000,17,0.1008,1,33.0,0
4918000000,17,0.1008,1,66.0,0
4951000000,17,0.1022,1,33.0,0
4984000000,17,0.1030,1,33.0,0
5017000000,17,0.1034,1,33.0,0
5050000000,18,0.1101,1,33.0,0
5083000000,16,0.1028,1,33.0,0
5116000000,15,0.1023,1,33.0,0
5149000000,15,0.1027,1,33.0,0
5215000000,14,0.0639,1,33.0,0
5248000000,13,0.0843,1,33.0,0
5281000000,14,0.0921,1,33.0,0
5314000000,13,0.0928,1,33.0,0
5347000000,13,0.0825,1,33.0,0
5380000000,11,0.0791,1,33.0,0
5413000000,11,0.0801,1,33.0,0
5446000000,12,0.1143,1,33.0,0
5479000000,12,0.1145,1,33.0,0
5512000000,12,0.0767,1,33.0,0
5545000000,11,0.0586,1,33.0,0
5578000000,12,0.0810,1,33.0,0
5611000000,11,0.0815,1,33.0,0
5644000000,10,0.0819,1,33.0,0
5677000000,11,0.0852,1,33.0,0
5743000000,10,0.0824,1,33.0,0
5776000000,10,0.0823,1,33.0,0
5809000000,10,0.1462,1,33.0,0
5842000000,10,0.1537,1,33.0,0
5875000000,10,0.1526,1,33.0,0
5908000000,10,0.1540,1,33.0,0
5941000000,11,0.1567,1,33.0,0
5974000000,11,0.1619,1,33.0,0
6007000000,8,0.1571,1,33.0,0
6040000000,11,0.1608,1,33.0,0
6073000000,11,0.1596,1,33.0,0
6106000000,10,0.1092,1,33.0,0
6139000000,12,0.1599,1,33.0,0
6172000000,11,0.1601,1,33.0,0
6205000000,10,0.1246,1,33.0,0
6238000000,14,0.1652,1,33.0,0
6271000000,12,0.1516,1,33.0,0
6304000000,11,0.1482,1,33.0,0
6337000000,11,0.1448,1,33.0,0
6403000000,11,0.1482,1,66.0,0
6436000000,10,0.1563,1,33.0,0
6469000000,10,0.1629,1,33.0,0
6502000000,11,0.1706,1,33.0,0
6535000000,11,0.1691,1,33.0,0
6634000000,9,0.1732,1,33.0,0
6667000000,11,0.1751,1,33.0,0
6700000000,12,0.1810,1,33.0,0
6733000000,10,0.1804,1,33.0,0
6766000000,12,0.1838,1,33.0,0
6799000000,11,0.1787,1,33.0,0
6832000000,11,0.1868,1,33.0,0
6865000000,12,0.1833,1,33.0,0
6898000000,13,0.1817,1,33.0,0
6931000000,11,0.1738,1,33.0,0
6964000000,12,0.1714,1,33.0,0
6997000000,11,0.1693,1,33.0,0
7030000000,10,0.1657,1,33.0,0
7063000000,11,0.1636,1,33.0,0
7096000000,10,0.1461,1,33.0,0
7129000000,8,0.1354,1,33.0,0
7162000000,10,0.1372,1,33.0,0
7195000000,12,0.1486,1,33.0,0
7228000000,13,0.1462,1,33.0,0
7294000000,12,0.1333,1,66.0,0
7327000000,16,0.1278,1,33.0,0
7360000000,14,0.1041,1,33.0,0
7393000000,14,0.0961,1,33.0,0
7426000000,11,0.0718,1,33.0,0
7459000000,10,0.0687,1,33.0,0
7492000000,12,0.0725,1,33.0,0
7525000000,10,0.0684,1,33.0,0
7558000000,12,0.0754,1,33.0,0
7591000000,8,0.0630,1,33.0,0
7624000000,8,0.0648,1,33.0,0
7657000000,11,0.0713,1,33.0,0
7690000000,8,0.0533,1,33.0,0
7723000000,10,0.0759,1,33.0,0
7756000000,10,0.0759,1,66.0,0
7822000000,11,0.0766,1,33.0,0
7855000000,10,0.0774,1,33.0,0
7921000000,9,0.0652,1,33.0,0
7954000000,9,0.0659,1,33.0,0
7987000000,10,0.0794,1,33.0,0
8020000000,10,0.0709,1,33.0,0
8053000000,10,0.0709,1,66.0,0
8086000000,11,0.0810,1,33.0,0
8152000000,11,0.0813,1,33.0,0
8185000000,9,0.0773,1,33.0,0
8218000000,11,0.0829,1,33.0,0
8251000000,9,0.0725,1,33.0,0
8317000000,9,0.0729,1,66.0,0
8350000000,9,0.0796,1,33.0,0
8383000000,8,0.0587,1,33.0,0
8449000000,10,0.0770,1,66.0,0
8482000000,10,0.0770,1,99.0,0
8515000000,10,0.0766,1,66.0,0
8581000000,9,0.0729,1,66.0,0
8614000000,8,0.0674,1,33.0,0
8647000000,12,0.0935,1,33.0,0
8680000000,10,0.0817,1,33.0,0
8713000000,11,0.0917,1,33.0,0
8746000000,11,0.0826,1,33.0,0
8779000000,11,0.0898,1,33.0,0
8845000000,12,0.0957,1,33.0,0
8878000000,12,0.0958,1,33.0,0
8911000000,11,0.0859,1,33.0,0
8944000000,11,0.0842,1,33.0,0
8977000000,10,0.0837,1,33.0,0
9010000000,12,0.0869,1,33.0,0
9043000000,13,0.0869,1,33.0,0
9076000000,13,0.0951,1,33.0,0
9109000000,14,0.0981,1,33.0,0
9142000000,11,0.0957,1,33.0,0
9175000000,11,0.0747,1,33.0,0
9208000000,12,0.0991,1,33.0,0
9241000000,12,0.1007,1,33.0,0
9274000000,9,0.0858,1,33.0,0
9340000000,10,0.0909,1,66.0,0
9373000000,11,0.0949,1,33.0,0
9439000000,12,0.0994,1,66.0,0
9505000000,13,0.0994,1,33.0,0
9538000000,12,0.0985,1,33.0,0
9571000000,13,0.0981,1,33.0,0
9604000000,13,0.1027,1,33.0,0
9637000000,13,0.0733,1,33.0,0
9670000000,14,0.1012,1,33.0,0
9703000000,16,0.1052,1,33.0,0
9736000000,15,0.1047,1,33.0,0
9769000000,11,0.0930,1,33.0,0
9802000000,14,0.1039,1,33.0,0
9835000000,13,0.1014,1,33.0,0
9868000000,14,0.1125,1,33.0,0
9934000000,15,0.1138,1,33.0,0
9967000000,15,0.1101,1,33.0,0
10000000000,13,0.1093,1,33.0,0
